broker_name,ap_code,exchange_name,reference_link,status,notes
JEVIN STOCK BROKER PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JHP SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JIAUM BROKING LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JINDAL FUTURES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JIO BLACKROCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JITENDRA PUKHRAJ JAIN,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JK SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JKB FINANCIAL SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JMP SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JOINDRE CAPITAL SERVICES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JPT SHARE SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JRG SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JRK STOCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JRV SECURITIES INDIA PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JSK SECURITIES AND SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JULIUS BAER WEALTH ADVISORS (INDIA) PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JUNJHARJI INVESTMENT PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JUNOMONETA FINSOL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JUPITER STOCK BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JYOTI BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
K DAMANI SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
K K STOCK MANAGEMENT PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
K. M. JAIN STOCK BROKERS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
K2J STOCK BROKING SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KAI SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KALPALABDHI FINANCIALS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KALYNDA FINANCIAL ADVISORY PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KANCO STOCK & SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KANJALOCHANA FINSERVE PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KANTILAL CHHAGANLAL SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KAPILA SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KARAMAZOV QUANTS LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KARMA STOCK TRADE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KARNA STOCK BROKING LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KASAT SECURITIES PVT LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KAUSHIK SHAH SHARES & SEC. PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KAVIRAJ SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KB CAPITAL MARKETS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KBS INDIA LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KEDAR BORGAONKAR SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KEDIA CAPITAL SERVICES PRIVATE LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KEDIA SHARES & STOCKS BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KELLTON SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KETAN V THAKKAR,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KEYNOTE CAPITALS LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KHAJANCHI & GANDHI STOCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KHAMBATTA SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KHANDWALA SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KHOSLA TRADEWISE PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KIFS BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KIFS TRADE CAPITAL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KIMAYA SECURITIES & FINANCIAL SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KIVI SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KK SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KLAY SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KOTAK MAHINDRA CAPITAL COMPANY LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KOTAK SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KRANT N. AGNANI,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KRCHOKSEY SHARES AND SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KREDENT TRADING LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KRIPA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KRISHA INCAP SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KRISHA INCAP SERVICES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KSN CREDENCE COMMODITIES TRADING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KUMAR SHARE BROKERS LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
KUMAR V. JAHGIRDAR,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
L D K SHARES & SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
L.F.C. SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LABDHI STOCK & DERIVATIVES SERVICES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LAKSHMISHREE INVESTMENT AND SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LALKAR SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LARES ALGOTECH INDIA PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LARK CONSULTANCY PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LAUREL SECURITIES PVT. LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LAVANAYA SECURITIES & TECHNOLOGIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LEO FINANCIAL SERVICES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LGT CAPITAL MARKETS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LIBORD BROKERAGE PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LIBRA HOLDINGS P LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LOKNATH SARAF SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LOTUS CAPITAL,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LOTUS GLOBAL EQUITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LOTUSDEW SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LPC SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LSC SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
LYONS RANGE SHARE BROKING (P) LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
M J PATEL SHARE & STOCK BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
M. ASHOK MOOTHA,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
M.G. CAPITAL SERVICES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
M.S.N. SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
M3 MULTIPLE SECURITIES BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MACQUARIE CAPITAL SECURITIES (INDIA) PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MACY SHARES AND STOCK BROKERS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MADHAV STOCK VISION PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MADHUVAN SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAGNUM EQUITY SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAHARATNA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAHAVEER STOCK BROKING SERVICES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAHENDRA RAMJI GALA,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAHESHWARI EQUITY SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAHESHWARI SHARE & STOCK BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAITRA COMMODITIES PVT LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MAJORTREND CAPITAL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
MALIK AND JAIN SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
